id,emp_id,processed_by,processed_at,requested_at,start_date,end_date,reason,approval_status
1253,683,00000000-0000-0000-0000-000000000000,2025-12-05,2025-12-05,2025-12-11,2025-12-20,Annual,1
1254,886,00000000-0000-0000-0000-000000000000,2025-06-03,2025-06-03,2025-06-05,2025-06-12,Annual,1
1255,1171,00000000-0000-0000-0000-000000000000,2025-12-25,2025-12-25,2025-12-29,2025-12-31,Sick,1
1256,732,00000000-0000-0000-0000-000000000000,2025-01-22,2025-01-22,2025-01-28,2025-02-05,Annual,1
1257,941,00000000-0000-0000-0000-000000000000,2025-10-07,2025-10-07,2025-10-12,2025-10-18,Maternity/Paternity,1
1258,1314,00000000-0000-0000-0000-000000000000,2026-02-03,2026-02-03,2026-02-05,2026-02-09,Annual,1
1259,728,00000000-0000-0000-0000-000000000000,2025-07-19,2025-07-19,2025-07-24,2025-07-29,Sick,1
1260,736,00000000-0000-0000-0000-000000000000,2025-11-19,2025-11-19,2025-11-26,2025-12-05,Annual,1
1261,459,00000000-0000-0000-0000-000000000000,2025-05-13,2025-05-13,2025-05-18,2025-05-23,Sick,1
1262,519,00000000-0000-0000-0000-000000000000,2025-05-21,2025-05-21,2025-05-25,2025-05-28,Annual,1
1263,1245,00000000-0000-0000-0000-000000000000,2025-04-21,2025-04-21,2025-05-05,2025-05-10,Annual,1
1264,361,00000000-0000-0000-0000-000000000000,2025-04-05,2025-04-05,2025-04-14,2025-04-19,Annual,1
1265,686,00000000-0000-0000-0000-000000000000,2025-06-17,2025-06-17,2025-06-27,2025-06-30,Annual,1
1266,87,00000000-0000-0000-0000-000000000000,2025-04-22,2025-04-22,2025-04-25,2025-05-02,Annual,1
1267,123,00000000-0000-0000-0000-000000000000,2026-03-06,2026-03-06,2026-03-09,2026-03-12,Annual,1
1268,1460,00000000-0000-0000-0000-000000000000,2025-02-02,2025-02-02,2025-02-12,2025-02-18,Sick,1
1269,1180,00000000-0000-0000-0000-000000000000,2026-01-12,2026-01-12,2026-01-23,2026-01-25,Unpaid,1
1270,345,00000000-0000-0000-0000-000000000000,2026-02-23,2026-02-23,2026-03-03,2026-03-11,Annual,1
1271,381,00000000-0000-0000-0000-000000000000,2025-02-04,2025-02-04,2025-02-17,2025-02-23,Annual,1
1272,722,00000000-0000-0000-0000-000000000000,2025-05-28,2025-05-28,2025-06-08,2025-06-08,Annual,1
1273,1227,00000000-0000-0000-0000-000000000000,2025-03-19,2025-03-19,2025-03-28,2025-04-05,Annual,1
1274,668,00000000-0000-0000-0000-000000000000,2025-03-31,2025-03-31,2025-04-10,2025-04-10,Annual,0
1275,636,00000000-0000-0000-0000-000000000000,2025-11-03,2025-11-03,2025-11-07,2025-11-14,Annual,1
1276,763,00000000-0000-0000-0000-000000000000,2025-09-19,2025-09-19,2025-09-27,2025-10-06,Unpaid,1
1277,1153,00000000-0000-0000-0000-000000000000,2025-04-14,2025-04-14,2025-04-19,2025-04-22,Sick,1
1278,956,00000000-0000-0000-0000-000000000000,2025-03-17,2025-03-17,2025-03-20,2025-03-28,Annual,1
1279,499,00000000-0000-0000-0000-000000000000,2025-09-06,2025-09-06,2025-09-14,2025-09-23,Sick,1
1280,775,00000000-0000-0000-0000-000000000000,2026-02-16,2026-02-16,2026-02-26,2026-03-02,Annual,1
1281,481,00000000-0000-0000-0000-000000000000,2025-12-23,2025-12-23,2025-12-26,2026-01-04,Annual,1
1282,884,00000000-0000-0000-0000-000000000000,2025-05-14,2025-05-14,2025-05-22,2025-05-22,Sick,1
1283,1123,00000000-0000-0000-0000-000000000000,2025-09-27,2025-09-27,2025-10-02,2025-10-02,Annual,1
1284,787,00000000-0000-0000-0000-000000000000,2025-03-25,2025-03-25,2025-04-08,2025-04-14,Sick,0
1285,252,00000000-0000-0000-0000-000000000000,2025-07-19,2025-07-19,2025-07-23,2025-07-27,Annual,2
1286,628,00000000-0000-0000-0000-000000000000,2025-05-24,2025-05-24,2025-06-04,2025-06-13,Annual,1
1287,581,00000000-0000-0000-0000-000000000000,2025-05-03,2025-05-03,2025-05-05,2025-05-14,Annual,1
1288,687,00000000-0000-0000-0000-000000000000,2025-09-29,2025-09-29,2025-10-05,2025-10-11,Unpaid,1
1289,956,00000000-0000-0000-0000-000000000000,2025-09-14,2025-09-14,2025-09-26,2025-10-03,Annual,1
1290,90,00000000-0000-0000-0000-000000000000,2025-10-23,2025-10-23,2025-10-30,2025-10-30,Annual,1
1291,635,00000000-0000-0000-0000-000000000000,2025-03-03,2025-03-03,2025-03-15,2025-03-15,Maternity/Paternity,0
1292,1422,00000000-0000-0000-0000-000000000000,2025-01-15,2025-01-15,2025-01-19,2025-01-20,Sick,2
1293,1031,00000000-0000-0000-0000-000000000000,2025-06-28,2025-06-28,2025-07-08,2025-07-15,Annual,1
1294,1283,00000000-0000-0000-0000-000000000000,2025-09-23,2025-09-23,2025-10-02,2025-10-04,Annual,1
1295,212,00000000-0000-0000-0000-000000000000,2025-12-01,2025-12-01,2025-12-11,2025-12-15,Annual,1
1296,1010,00000000-0000-0000-0000-000000000000,2025-10-13,2025-10-13,2025-10-27,2025-11-03,Annual,0
1297,828,00000000-0000-0000-0000-000000000000,2025-12-26,2025-12-26,2026-01-06,2026-01-12,Sick,1
1298,679,00000000-0000-0000-0000-000000000000,2025-04-28,2025-04-28,2025-05-01,2025-05-03,Sick,1
1299,146,00000000-0000-0000-0000-000000000000,2025-05-08,2025-05-08,2025-05-14,2025-05-19,Annual,1
1300,568,00000000-0000-0000-0000-000000000000,2025-07-30,2025-07-30,2025-08-13,2025-08-17,Sick,1
1301,633,00000000-0000-0000-0000-000000000000,2025-06-06,2025-06-06,2025-06-10,2025-06-16,Sick,1
1302,1366,00000000-0000-0000-0000-000000000000,2025-03-03,2025-03-03,2025-03-09,2025-03-16,Annual,1
1303,1327,00000000-0000-0000-0000-000000000000,2025-06-03,2025-06-03,2025-06-10,2025-06-19,Sick,1
1304,242,00000000-0000-0000-0000-000000000000,2026-03-12,2026-03-12,2026-03-18,2026-03-21,Sick,1
1305,1119,00000000-0000-0000-0000-000000000000,2025-02-18,2025-02-18,2025-03-02,2025-03-10,Unpaid,1
1306,1410,00000000-0000-0000-0000-000000000000,2026-02-05,2026-02-05,2026-02-17,2026-02-20,Sick,1
1307,1142,00000000-0000-0000-0000-000000000000,2025-09-24,2025-09-24,2025-10-03,2025-10-11,Annual,1
1308,728,00000000-0000-0000-0000-000000000000,2025-08-27,2025-08-27,2025-08-29,2025-08-30,Annual,0
1309,972,00000000-0000-0000-0000-000000000000,2025-06-29,2025-06-29,2025-07-10,2025-07-16,Annual,1
1310,1305,00000000-0000-0000-0000-000000000000,2025-11-09,2025-11-09,2025-11-22,2025-11-23,Annual,1
1311,268,00000000-0000-0000-0000-000000000000,2025-05-05,2025-05-05,2025-05-07,2025-05-07,Annual,2
1312,634,00000000-0000-0000-0000-000000000000,2025-02-17,2025-02-17,2025-02-28,2025-03-07,Maternity/Paternity,1
1313,442,00000000-0000-0000-0000-000000000000,2026-01-14,2026-01-14,2026-01-17,2026-01-21,Unpaid,1
1314,453,00000000-0000-0000-0000-000000000000,2025-10-01,2025-10-01,2025-10-09,2025-10-12,Annual,1
1315,1137,00000000-0000-0000-0000-000000000000,2025-11-02,2025-11-02,2025-11-12,2025-11-12,Unpaid,1
1316,1418,00000000-0000-0000-0000-000000000000,2025-02-05,2025-02-05,2025-02-13,2025-02-18,Annual,1
1317,1318,00000000-0000-0000-0000-000000000000,2025-02-23,2025-02-23,2025-03-04,2025-03-12,Annual,1
1318,72,00000000-0000-0000-0000-000000000000,2025-01-05,2025-01-05,2025-01-16,2025-01-17,Annual,1
1319,112,00000000-0000-0000-0000-000000000000,2026-03-17,2026-03-17,2026-03-24,2026-03-27,Unpaid,1
1320,818,00000000-0000-0000-0000-000000000000,2025-07-06,2025-07-06,2025-07-12,2025-07-14,Annual,1
1321,238,00000000-0000-0000-0000-000000000000,2025-01-03,2025-01-03,2025-01-13,2025-01-20,Annual,1
1322,144,00000000-0000-0000-0000-000000000000,2025-07-06,2025-07-06,2025-07-17,2025-07-21,Sick,2
1323,484,00000000-0000-0000-0000-000000000000,2025-11-29,2025-11-29,2025-12-03,2025-12-08,Sick,1
1324,504,00000000-0000-0000-0000-000000000000,2025-03-02,2025-03-02,2025-03-11,2025-03-18,Annual,1
1325,65,00000000-0000-0000-0000-000000000000,2025-07-13,2025-07-13,2025-07-17,2025-07-18,Annual,2
1326,691,00000000-0000-0000-0000-000000000000,2025-02-17,2025-02-17,2025-02-20,2025-02-21,Unpaid,1
1327,37,00000000-0000-0000-0000-000000000000,2025-01-20,2025-01-20,2025-02-01,2025-02-02,Annual,1
1328,909,00000000-0000-0000-0000-000000000000,2025-08-17,2025-08-17,2025-08-25,2025-08-26,Sick,1
1329,1411,00000000-0000-0000-0000-000000000000,2025-05-28,2025-05-28,2025-06-06,2025-06-12,Annual,1
1330,19,00000000-0000-0000-0000-000000000000,2025-07-11,2025-07-11,2025-07-16,2025-07-19,Annual,1
1331,1146,00000000-0000-0000-0000-000000000000,2026-01-13,2026-01-13,2026-01-26,2026-02-02,Sick,1
1332,739,00000000-0000-0000-0000-000000000000,2025-12-13,2025-12-13,2025-12-24,2025-12-24,Annual,1
1333,319,00000000-0000-0000-0000-000000000000,2025-03-20,2025-03-20,2025-03-30,2025-04-05,Annual,0
1334,1311,00000000-0000-0000-0000-000000000000,2025-12-20,2025-12-20,2025-12-24,2025-12-27,Annual,1
1335,198,00000000-0000-0000-0000-000000000000,2025-02-13,2025-02-13,2025-02-20,2025-02-24,Annual,1
1336,308,00000000-0000-0000-0000-000000000000,2025-12-26,2025-12-26,2025-12-28,2026-01-05,Sick,1
1337,893,00000000-0000-0000-0000-000000000000,2025-08-14,2025-08-14,2025-08-27,2025-09-03,Annual,0
1338,670,00000000-0000-0000-0000-000000000000,2025-08-10,2025-08-10,2025-08-15,2025-08-22,Unpaid,0
1339,513,00000000-0000-0000-0000-000000000000,2025-05-04,2025-05-04,2025-05-18,2025-05-21,Sick,1
1340,1211,00000000-0000-0000-0000-000000000000,2025-05-03,2025-05-03,2025-05-06,2025-05-15,Maternity/Paternity,1
1341,720,00000000-0000-0000-0000-000000000000,2026-03-04,2026-03-04,2026-03-14,2026-03-16,Annual,0
1342,327,00000000-0000-0000-0000-000000000000,2026-03-06,2026-03-06,2026-03-17,2026-03-20,Annual,1
1343,752,00000000-0000-0000-0000-000000000000,2025-07-28,2025-07-28,2025-08-06,2025-08-13,Sick,1
1344,922,00000000-0000-0000-0000-000000000000,2025-08-11,2025-08-11,2025-08-14,2025-08-14,Sick,1
1345,7,00000000-0000-0000-0000-000000000000,2025-12-31,2025-12-31,2026-01-08,2026-01-16,Sick,1
1346,902,00000000-0000-0000-0000-000000000000,2025-01-13,2025-01-13,2025-01-24,2025-01-28,Maternity/Paternity,2
1347,1009,00000000-0000-0000-0000-000000000000,2025-05-02,2025-05-02,2025-05-16,2025-05-25,Sick,1
1348,721,00000000-0000-0000-0000-000000000000,2025-05-22,2025-05-22,2025-05-30,2025-06-08,Annual,1
1349,827,00000000-0000-0000-0000-000000000000,2026-01-22,2026-01-22,2026-02-05,2026-02-08,Annual,1
1350,1131,00000000-0000-0000-0000-000000000000,2025-05-28,2025-05-28,2025-06-10,2025-06-10,Annual,1
1351,525,00000000-0000-0000-0000-000000000000,2025-10-05,2025-10-05,2025-10-13,2025-10-18,Annual,0
1352,772,00000000-0000-0000-0000-000000000000,2025-12-25,2025-12-25,2026-01-04,2026-01-07,Sick,1
1353,336,00000000-0000-0000-0000-000000000000,2026-03-04,2026-03-04,2026-03-10,2026-03-19,Annual,1
1354,1371,00000000-0000-0000-0000-000000000000,2025-08-24,2025-08-24,2025-09-01,2025-09-05,Annual,1
1355,5,00000000-0000-0000-0000-000000000000,2025-08-04,2025-08-04,2025-08-17,2025-08-21,Annual,0
1356,1443,00000000-0000-0000-0000-000000000000,2025-12-03,2025-12-03,2025-12-13,2025-12-19,Annual,1
1357,691,00000000-0000-0000-0000-000000000000,2025-12-25,2025-12-25,2026-01-06,2026-01-11,Maternity/Paternity,1
1358,60,00000000-0000-0000-0000-000000000000,2025-06-16,2025-06-16,2025-06-21,2025-06-28,Maternity/Paternity,1
1359,550,00000000-0000-0000-0000-000000000000,2025-04-30,2025-04-30,2025-05-04,2025-05-06,Annual,1
1360,1305,00000000-0000-0000-0000-000000000000,2026-02-24,2026-02-24,2026-03-01,2026-03-10,Sick,1
1361,1461,00000000-0000-0000-0000-000000000000,2026-03-11,2026-03-11,2026-03-21,2026-03-30,Annual,1
1362,133,00000000-0000-0000-0000-000000000000,2025-05-07,2025-05-07,2025-05-09,2025-05-13,Annual,1
1363,1419,00000000-0000-0000-0000-000000000000,2025-07-25,2025-07-25,2025-08-03,2025-08-08,Annual,1
1364,1305,00000000-0000-0000-0000-000000000000,2025-12-18,2025-12-18,2025-12-31,2026-01-07,Maternity/Paternity,2
1365,12,00000000-0000-0000-0000-000000000000,2025-08-17,2025-08-17,2025-08-28,2025-09-01,Annual,1
1366,1267,00000000-0000-0000-0000-000000000000,2025-09-07,2025-09-07,2025-09-20,2025-09-20,Annual,1
1367,689,00000000-0000-0000-0000-000000000000,2025-01-05,2025-01-05,2025-01-17,2025-01-26,Sick,1
1368,310,00000000-0000-0000-0000-000000000000,2026-01-15,2026-01-15,2026-01-22,2026-01-22,Annual,1
1369,1371,00000000-0000-0000-0000-000000000000,2025-03-21,2025-03-21,2025-04-01,2025-04-09,Unpaid,1
1370,431,00000000-0000-0000-0000-000000000000,2026-02-01,2026-02-01,2026-02-04,2026-02-10,Annual,1
1371,1260,00000000-0000-0000-0000-000000000000,2025-12-08,2025-12-08,2025-12-15,2025-12-17,Unpaid,1
1372,45,00000000-0000-0000-0000-000000000000,2025-11-23,2025-11-23,2025-11-25,2025-11-25,Sick,1
1373,1417,00000000-0000-0000-0000-000000000000,2025-02-19,2025-02-19,2025-03-05,2025-03-11,Annual,1
1374,220,00000000-0000-0000-0000-000000000000,2026-03-09,2026-03-09,2026-03-15,2026-03-17,Annual,1
1375,624,00000000-0000-0000-0000-000000000000,2025-09-18,2025-09-18,2025-09-26,2025-09-29,Annual,1
1376,232,00000000-0000-0000-0000-000000000000,2025-03-14,2025-03-14,2025-03-21,2025-03-25,Annual,1
1377,268,00000000-0000-0000-0000-000000000000,2025-10-10,2025-10-10,2025-10-17,2025-10-18,Sick,0
1378,1148,00000000-0000-0000-0000-000000000000,2026-02-01,2026-02-01,2026-02-10,2026-02-12,Sick,1
1379,1382,00000000-0000-0000-0000-000000000000,2025-09-09,2025-09-09,2025-09-15,2025-09-22,Annual,1
1380,604,00000000-0000-0000-0000-000000000000,2025-09-30,2025-09-30,2025-10-09,2025-10-18,Annual,1
1381,1315,00000000-0000-0000-0000-000000000000,2025-08-21,2025-08-21,2025-08-31,2025-09-01,Annual,2
1382,20,00000000-0000-0000-0000-000000000000,2026-01-17,2026-01-17,2026-01-26,2026-02-03,Sick,1
1383,1314,00000000-0000-0000-0000-000000000000,2026-02-22,2026-02-22,2026-03-05,2026-03-06,Annual,1
1384,180,00000000-0000-0000-0000-000000000000,2025-10-20,2025-10-20,2025-10-23,2025-11-01,Annual,1
1385,384,00000000-0000-0000-0000-000000000000,2025-05-31,2025-05-31,2025-06-05,2025-06-08,Annual,1
1386,461,00000000-0000-0000-0000-000000000000,2025-05-01,2025-05-01,2025-05-07,2025-05-10,Annual,1
1387,1092,00000000-0000-0000-0000-000000000000,2025-11-07,2025-11-07,2025-11-20,2025-11-22,Annual,1
1388,1294,00000000-0000-0000-0000-000000000000,2025-06-24,2025-06-24,2025-07-04,2025-07-12,Annual,1
1389,627,00000000-0000-0000-0000-000000000000,2025-06-04,2025-06-04,2025-06-14,2025-06-18,Annual,0
1390,1424,00000000-0000-0000-0000-000000000000,2025-10-04,2025-10-04,2025-10-11,2025-10-14,Maternity/Paternity,1
1391,688,00000000-0000-0000-0000-000000000000,2025-11-08,2025-11-08,2025-11-17,2025-11-17,Annual,1
1392,1333,00000000-0000-0000-0000-000000000000,2025-07-30,2025-07-30,2025-08-08,2025-08-15,Annual,1
1393,926,00000000-0000-0000-0000-000000000000,2025-12-11,2025-12-11,2025-12-17,2025-12-25,Annual,1
1394,637,00000000-0000-0000-0000-000000000000,2025-02-27,2025-02-27,2025-03-13,2025-03-14,Unpaid,1
1395,716,00000000-0000-0000-0000-000000000000,2026-03-16,2026-03-16,2026-03-18,2026-03-20,Annual,1
1396,86,00000000-0000-0000-0000-000000000000,2025-03-17,2025-03-17,2025-03-30,2025-04-04,Annual,1
1397,844,00000000-0000-0000-0000-000000000000,2025-03-13,2025-03-13,2025-03-15,2025-03-21,Annual,1
1398,376,00000000-0000-0000-0000-000000000000,2025-10-24,2025-10-24,2025-11-06,2025-11-09,Annual,1
1399,806,00000000-0000-0000-0000-000000000000,2025-07-22,2025-07-22,2025-08-03,2025-08-10,Annual,1
1400,1424,00000000-0000-0000-0000-000000000000,2025-02-25,2025-02-25,2025-02-27,2025-03-05,Annual,1
1401,523,00000000-0000-0000-0000-000000000000,2025-01-02,2025-01-02,2025-01-09,2025-01-11,Annual,1
1402,992,00000000-0000-0000-0000-000000000000,2025-04-17,2025-04-17,2025-04-23,2025-04-28,Annual,1
1403,572,00000000-0000-0000-0000-000000000000,2025-10-18,2025-10-18,2025-10-24,2025-10-30,Annual,1
1404,973,00000000-0000-0000-0000-000000000000,2025-05-24,2025-05-24,2025-06-07,2025-06-16,Sick,1
1405,960,00000000-0000-0000-0000-000000000000,2025-09-11,2025-09-11,2025-09-25,2025-09-26,Sick,0
1406,980,00000000-0000-0000-0000-000000000000,2025-10-20,2025-10-20,2025-10-25,2025-10-26,Sick,1
1407,377,00000000-0000-0000-0000-000000000000,2025-01-15,2025-01-15,2025-01-29,2025-01-31,Annual,1
1408,5,00000000-0000-0000-0000-000000000000,2025-01-05,2025-01-05,2025-01-19,2025-01-22,Annual,0
1409,1340,00000000-0000-0000-0000-000000000000,2026-02-24,2026-02-24,2026-02-26,2026-03-01,Unpaid,2
1410,1439,00000000-0000-0000-0000-000000000000,2025-08-08,2025-08-08,2025-08-13,2025-08-16,Annual,1
1411,106,00000000-0000-0000-0000-000000000000,2026-02-19,2026-02-19,2026-03-01,2026-03-07,Annual,1
1412,564,00000000-0000-0000-0000-000000000000,2025-09-01,2025-09-01,2025-09-13,2025-09-22,Unpaid,1
1413,1120,00000000-0000-0000-0000-000000000000,2025-08-04,2025-08-04,2025-08-16,2025-08-19,Annual,1
1414,416,00000000-0000-0000-0000-000000000000,2025-04-01,2025-04-01,2025-04-06,2025-04-07,Unpaid,1
1415,1035,00000000-0000-0000-0000-000000000000,2025-03-04,2025-03-04,2025-03-14,2025-03-20,Annual,1
1416,466,00000000-0000-0000-0000-000000000000,2025-08-25,2025-08-25,2025-09-03,2025-09-07,Unpaid,1
1417,1327,00000000-0000-0000-0000-000000000000,2025-02-02,2025-02-02,2025-02-06,2025-02-06,Annual,1
1418,1192,00000000-0000-0000-0000-000000000000,2025-08-28,2025-08-28,2025-09-10,2025-09-13,Annual,1
1419,766,00000000-0000-0000-0000-000000000000,2025-04-30,2025-04-30,2025-05-05,2025-05-14,Unpaid,1
1420,219,00000000-0000-0000-0000-000000000000,2025-08-06,2025-08-06,2025-08-15,2025-08-15,Annual,1
1421,972,00000000-0000-0000-0000-000000000000,2026-01-29,2026-01-29,2026-02-10,2026-02-18,Annual,1
1422,343,00000000-0000-0000-0000-000000000000,2026-01-16,2026-01-16,2026-01-29,2026-02-03,Annual,2
1423,224,00000000-0000-0000-0000-000000000000,2026-01-11,2026-01-11,2026-01-21,2026-01-24,Maternity/Paternity,0
1424,507,00000000-0000-0000-0000-000000000000,2026-01-03,2026-01-03,2026-01-16,2026-01-18,Annual,1
1425,659,00000000-0000-0000-0000-000000000000,2025-02-08,2025-02-08,2025-02-17,2025-02-19,Annual,0
1426,116,00000000-0000-0000-0000-000000000000,2025-04-10,2025-04-10,2025-04-24,2025-05-01,Sick,1
1427,0,00000000-0000-0000-0000-000000000000,2025-10-17,2025-10-17,2025-10-31,2025-11-03,Annual,1
1428,367,00000000-0000-0000-0000-000000000000,2025-12-17,2025-12-17,2025-12-22,2025-12-27,Annual,1
1429,73,00000000-0000-0000-0000-000000000000,2025-08-03,2025-08-03,2025-08-05,2025-08-13,Annual,1
1430,280,00000000-0000-0000-0000-000000000000,2026-01-10,2026-01-10,2026-01-12,2026-01-19,Annual,1
1431,1433,00000000-0000-0000-0000-000000000000,2025-09-27,2025-09-27,2025-10-04,2025-10-05,Annual,1
1432,545,00000000-0000-0000-0000-000000000000,2025-08-02,2025-08-02,2025-08-07,2025-08-15,Annual,1
1433,1396,00000000-0000-0000-0000-000000000000,2026-02-03,2026-02-03,2026-02-11,2026-02-19,Annual,1
1434,298,00000000-0000-0000-0000-000000000000,2025-08-06,2025-08-06,2025-08-12,2025-08-16,Annual,2
1435,541,00000000-0000-0000-0000-000000000000,2025-11-09,2025-11-09,2025-11-15,2025-11-18,Unpaid,1
1436,1299,00000000-0000-0000-0000-000000000000,2026-02-26,2026-02-26,2026-03-08,2026-03-17,Annual,1
1437,776,00000000-0000-0000-0000-000000000000,2025-05-30,2025-05-30,2025-06-05,2025-06-07,Annual,1
1438,1417,00000000-0000-0000-0000-000000000000,2025-09-28,2025-09-28,2025-10-03,2025-10-12,Annual,1
1439,144,00000000-0000-0000-0000-000000000000,2025-04-17,2025-04-17,2025-04-20,2025-04-24,Annual,1
1440,544,00000000-0000-0000-0000-000000000000,2025-08-31,2025-08-31,2025-09-04,2025-09-08,Maternity/Paternity,1
1441,767,00000000-0000-0000-0000-000000000000,2025-01-04,2025-01-04,2025-01-07,2025-01-12,Sick,1
1442,0,00000000-0000-0000-0000-000000000000,2025-03-27,2025-03-27,2025-04-05,2025-04-06,Annual,1
1443,934,00000000-0000-0000-0000-000000000000,2025-01-09,2025-01-09,2025-01-21,2025-01-23,Annual,1
1444,1028,00000000-0000-0000-0000-000000000000,2025-09-22,2025-09-22,2025-09-26,2025-09-30,Sick,1
1445,520,00000000-0000-0000-0000-000000000000,2025-09-28,2025-09-28,2025-10-01,2025-10-08,Annual,0
1446,1159,00000000-0000-0000-0000-000000000000,2025-09-15,2025-09-15,2025-09-28,2025-09-28,Annual,1
1447,164,00000000-0000-0000-0000-000000000000,2025-08-25,2025-08-25,2025-08-28,2025-08-29,Annual,1
1448,206,00000000-0000-0000-0000-000000000000,2025-06-02,2025-06-02,2025-06-10,2025-06-10,Sick,0
1449,196,00000000-0000-0000-0000-000000000000,2025-10-10,2025-10-10,2025-10-18,2025-10-21,Annual,1
1450,221,00000000-0000-0000-0000-000000000000,2026-02-28,2026-02-28,2026-03-08,2026-03-17,Sick,1
1451,130,00000000-0000-0000-0000-000000000000,2025-12-09,2025-12-09,2025-12-13,2025-12-17,Annual,1
1452,955,00000000-0000-0000-0000-000000000000,2025-08-28,2025-08-28,2025-09-04,2025-09-12,Sick,2
1453,878,00000000-0000-0000-0000-000000000000,2025-12-08,2025-12-08,2025-12-16,2025-12-20,Annual,0
1454,637,00000000-0000-0000-0000-000000000000,2025-08-24,2025-08-24,2025-09-06,2025-09-15,Annual,1
1455,104,00000000-0000-0000-0000-000000000000,2026-02-07,2026-02-07,2026-02-09,2026-02-09,Annual,1
1456,504,00000000-0000-0000-0000-000000000000,2025-01-14,2025-01-14,2025-01-25,2025-01-25,Sick,1
1457,570,00000000-0000-0000-0000-000000000000,2025-01-07,2025-01-07,2025-01-13,2025-01-22,Maternity/Paternity,1
1458,1120,00000000-0000-0000-0000-000000000000,2025-02-17,2025-02-17,2025-03-02,2025-03-05,Sick,1
1459,810,00000000-0000-0000-0000-000000000000,2025-03-21,2025-03-21,2025-04-03,2025-04-08,Annual,2
1460,1105,00000000-0000-0000-0000-000000000000,2025-09-03,2025-09-03,2025-09-15,2025-09-15,Unpaid,1
1461,766,00000000-0000-0000-0000-000000000000,2025-04-06,2025-04-06,2025-04-13,2025-04-13,Annual,1
1462,1375,00000000-0000-0000-0000-000000000000,2025-09-15,2025-09-15,2025-09-21,2025-09-25,Annual,2
1463,481,00000000-0000-0000-0000-000000000000,2025-10-18,2025-10-18,2025-10-20,2025-10-27,Annual,1
